15
15
8
0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	0.81	
0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	
0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	0.77	
0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	0.685	
0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	
0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	
0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	0.8275	
0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	0.8025	
0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	0.765	
0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	0.65	
0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	0.6425	
0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	
0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	0.455	
0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	0.43	
0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	0.4275	
0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	
0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	
0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	0.385	
0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	0.3425	
0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	0.195	
