15
15
8
1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	
1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	
1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	1.495	
1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	1.43	
1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	1.38	
1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	1.225	
1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	1.14	
1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	1.015	
0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	0.775	
0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	0.64	
0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	0.405	
0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	0.355	
0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	0.9925	
0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	0.9625	
0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	0.94	
0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	0.85	
0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	
0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	0.7475	
0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	0.715	
0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	0.69	
0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	0.6125	
0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	0.57	
0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	0.5075	
0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	0.3875	
0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	0.32	
0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	0.2025	
0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	0.1775	
